Timestamp,ECG
20/05/2016 09:48:19.491,2168
20/05/2016 09:48:19.495,2170
20/05/2016 09:48:19.499,2173
20/05/2016 09:48:19.503,2175
20/05/2016 09:48:19.507,2176
20/05/2016 09:48:19.511,2176
20/05/2016 09:48:19.515,2176
20/05/2016 09:48:19.519,2175
20/05/2016 09:48:19.523,2175
20/05/2016 09:48:19.527,2176
20/05/2016 09:48:19.531,2176
20/05/2016 09:48:19.535,2176
20/05/2016 09:48:19.539,2176
20/05/2016 09:48:19.543,2177
20/05/2016 09:48:19.547,2179
20/05/2016 09:48:19.551,2183
20/05/2016 09:48:19.555,2186
20/05/2016 09:48:19.559,2190
20/05/2016 09:48:19.563,2193
20/05/2016 09:48:19.567,2195
20/05/2016 09:48:19.571,2196
20/05/2016 09:48:19.575,2197
20/05/2016 09:48:19.579,2198
20/05/2016 09:48:19.583,2199
20/05/2016 09:48:19.587,2200
20/05/2016 09:48:19.591,2201
20/05/2016 09:48:19.595,2202
20/05/2016 09:48:19.599,2204
20/05/2016 09:48:19.603,2206
20/05/2016 09:48:19.607,2208
20/05/2016 09:48:19.611,2210
20/05/2016 09:48:19.615,2213
20/05/2016 09:48:19.619,2215
20/05/2016 09:48:19.623,2218
20/05/2016 09:48:19.627,2220
20/05/2016 09:48:19.631,2222
20/05/2016 09:48:19.635,2222
20/05/2016 09:48:19.639,2221
20/05/2016 09:48:19.643,2220
20/05/2016 09:48:19.647,2220
20/05/2016 09:48:19.651,2220
20/05/2016 09:48:19.655,2220
20/05/2016 09:48:19.659,2220
20/05/2016 09:48:19.663,2218
20/05/2016 09:48:19.667,2215
20/05/2016 09:48:19.671,2211
20/05/2016 09:48:19.675,2206
20/05/2016 09:48:19.679,2202
20/05/2016 09:48:19.683,2197
20/05/2016 09:48:19.687,2192
20/05/2016 09:48:19.691,2186
20/05/2016 09:48:19.695,2181
20/05/2016 09:48:19.699,2176
20/05/2016 09:48:19.703,2172
20/05/2016 09:48:19.707,2170
20/05/2016 09:48:19.711,2169
20/05/2016 09:48:19.715,2169
20/05/2016 09:48:19.719,2169
20/05/2016 09:48:19.723,2169
20/05/2016 09:48:19.727,2170
20/05/2016 09:48:19.731,2170
20/05/2016 09:48:19.735,2169
20/05/2016 09:48:19.739,2168
20/05/2016 09:48:19.743,2166
20/05/2016 09:48:19.747,2164
20/05/2016 09:48:19.751,2162
20/05/2016 09:48:19.755,2161
